Epoch,Train Loss,Test Loss
1,0.09599754545044134,0.08364518731832504
2,0.06313457710822953,0.07509572058916092
3,0.05079031151631267,0.06556405872106552
4,0.04279276548809884,0.06153153255581856
5,0.032804934833573024,0.0621873177587986
6,0.024071026265795104,0.06593122333288193
7,0.02000566600601019,0.06928195804357529
8,0.01720748834697069,0.06721987575292587
9,0.014814484805464993,0.07274674624204636
10,0.013083362109064684,0.08026949316263199
11,0.011848022032369171,0.08862536400556564
12,0.010640406977616658,0.09082987159490585
13,0.010128700566486227,0.09242480248212814
14,0.00955278205321562,0.0838090032339096
15,0.009097712636987783,0.08084267377853394
16,0.008430492943878744,0.07102601230144501
17,0.008118654072530049,0.06042999029159546
18,0.007762815808918499,0.04848375916481018
19,0.007362057727215351,0.038714535534381866
20,0.007155235836002083,0.03293820098042488
21,0.007033334726839637,0.02283184789121151
22,0.006901554642582919,0.015057253651320934
23,0.006640836371907832,0.009461655281484127
24,0.006426429423173985,0.007909217849373817
25,0.006316121373552303,0.004530723672360182
26,0.006211692019140176,0.004261340945959091
27,0.00594910220159571,0.003585521364584565
28,0.005831022353019067,0.0037365045864135027
29,0.005857194237925016,0.00337839312851429
30,0.005717429648246267,0.0020539499819278717
31,0.005520638310990641,0.005952104926109314
32,0.005423528558049365,0.0018686652183532715
33,0.005375191856411695,0.0023526938166469336
34,0.005186869453626369,0.0019288380863144994
35,0.005151243924065064,0.0018600596813485026
36,0.00514491100897667,0.0015310370363295078
37,0.004944286916929826,0.0018270208965986967
38,0.0049580259577818786,0.0017105680890381336
39,0.004744053741419325,0.00172018154989928
40,0.004779861072406775,0.001580520300194621
41,0.0046824850361342355,0.0016945628449320793
42,0.004628387962868992,0.0024867109023034573
43,0.004546982048311523,0.001798662357032299
44,0.004444131681252242,0.0017990280175581574
45,0.004425675710123584,0.002282320521771908
46,0.004301507703582599,0.0018610035767778754
47,0.00432001601744687,0.0014546239981427789
48,0.0043064797985809655,0.0018859045812860131
49,0.004156453720138266,0.00231863372027874
50,0.004178530317445865,0.0015625781379640102
51,0.004071623252890305,0.0012450858484953642
52,0.004031047064666576,0.0014133267104625702
53,0.004077658296740144,0.001351399114355445
54,0.004000490260935106,0.0021718726493418217
55,0.00389150846745662,0.0012252574088051915
56,0.003893112470273576,0.0010483653750270605
57,0.0038513145720094704,0.0012514654081314802
58,0.0037963419095560654,0.001185744535177946
59,0.0038703966926761585,0.0013869345420971513
60,0.003687947913682109,0.002364151179790497
61,0.003754870098809393,0.0010883193463087082
62,0.003722730949975274,0.001976598985493183
63,0.003627662628360338,0.0013960726791992784
64,0.0035864040048823238,0.0009944532066583633
65,0.0036322792454126936,0.001095650834031403
66,0.0035017642594148725,0.0009685706463642418
67,0.003537066991368356,0.0010040634078904986
68,0.00346311405995995,0.0018103894544765353
69,0.00350307242484028,0.0024686476681381464
70,0.0033995396962871512,0.0010481985518708825
71,0.0033355009207900314,0.0010808235965669155
72,0.00332306288895106,0.0009974705753847957
73,0.003349118500232864,0.0011152189690619707
74,0.00323876900005994,0.0012372536584734917
75,0.003285153627647192,0.0010243448195979
76,0.003236479471523428,0.0016538676572963595
77,0.0032536822195324416,0.0009469488286413252
78,0.003239869138535707,0.0008561113500036299
79,0.0031925315925794787,0.0012666673865169287
80,0.0031546075960754007,0.003045356832444668
81,0.003138808840722709,0.0018393020145595074
82,0.0031209331528540265,0.000986719038337469
83,0.003147683246119438,0.0019027692032977939
84,0.0030772643626355823,0.001166992704384029
85,0.003073589490895851,0.002644789405167103
86,0.003046518393662937,0.00200551631860435
87,0.002951434128826524,0.0009310434688813984
88,0.0030220444367561067,0.001372004160657525
89,0.002972451176959439,0.001516883377917111
90,0.002923235951341679,0.001795946853235364
91,0.0028796175505660035,0.001818881486542523
92,0.002855478096757241,0.0009450295474380255
93,0.002873675519792288,0.0009612286812625825
94,0.0028383508572108786,0.0011781960492953658
95,0.0028226248443044377,0.0008178044809028506
96,0.0028242917626392734,0.0009482000605203211
97,0.0027988607830803946,0.001320935320109129
98,0.0027594627678959554,0.0018540690653026104
99,0.0027471865295762878,0.0018961781170219183
100,0.0027350119983590286,0.0015407749451696873
101,0.00287138346748418,0.0014372130390256643
102,0.0026791591414457353,0.0008117963443510234
103,0.0026322923956470733,0.001852074870839715
104,0.0027057043325836123,0.0010250159539282322
105,0.002654862293927756,0.0008356421021744609
106,0.0026364485298800886,0.0008288230164907873
107,0.0026432196760108355,0.0014948504976928234
108,0.0025868584706070286,0.0015842679422348738
109,0.0025644187429021514,0.0011558003025129437
110,0.002594433653060845,0.0012324645649641752
111,0.0025965838101834194,0.0007542128441855311
112,0.0025613933516120467,0.0008286449010483921
113,0.002484195671196081,0.000704436853993684
114,0.0024650042169859767,0.0007632405031472445
115,0.002440032464280886,0.000991512555629015
116,0.0024583611734213,0.000669036409817636
117,0.0024271568272956935,0.0012952068354934454
118,0.002488277549632189,0.0008681131293997169
119,0.0023632405880720615,0.004006892442703247
120,0.002458657323421228,0.0009774047648534179
121,0.0024029956750102766,0.005024481564760208
122,0.002420748683840204,0.0008600238361395895
123,0.0024295941997970103,0.00241860025562346
124,0.0023941995281758733,0.0014337565517053008
125,0.0023509433150226224,0.0015825778245925903
126,0.002340846723442483,0.0007713013328611851
127,0.0023089795735970965,0.0006654939497821033
128,0.002270564957894152,0.0007431651465594769
129,0.002318550119131474,0.0007112975581549108
130,0.0022637206732430163,0.0006681822123937309
131,0.0022691126000338006,0.0006711272872053087
132,0.002239818696597247,0.0005934918881393969
133,0.002189718574388772,0.0010046662064269185
134,0.002211492193226903,0.001210370333865285
135,0.0021865712614631393,0.0006171035929583013
136,0.00211880581576506,0.0007285505998879671
137,0.0021570545102758067,0.0010521686635911465
138,0.0021667618679310527,0.0006021647714078426
139,0.0021217348831059375,0.0011636585695669055
140,0.002241634859762878,0.0007948388229124248
141,0.002147403444936433,0.0022779772989451885
142,0.002138645917514169,0.0010311491787433624
143,0.002113172815407643,0.001324143260717392
144,0.0021626375293962445,0.001140620675869286
145,0.0021037872594972607,0.0006154811126179993
146,0.002048773056524291,0.0005828219000250101
147,0.002089265574692978,0.0008397348574362695
148,0.002028653746480126,0.0006263230461627245
149,0.0020130884336915585,0.000788759090937674
150,0.0020576472254023545,0.0006462542805820704
151,0.0020044440916603917,0.0007990648155100644
152,0.00198686268983627,0.0007476944592781365
153,0.0019770761959180204,0.000721737218555063
154,0.0019459869212184837,0.000573451688978821
155,0.00198036698415245,0.0005345900426618755
156,0.001981176099269843,0.0011867649154737592
157,0.0020338270212273244,0.0006879944703541696
158,0.0019204296356454499,0.00667995261028409
159,0.00200886113422396,0.0008812853484414518
160,0.0020211769231812888,0.0015898895217105746
161,0.0019423858320442226,0.0010522864758968353
162,0.0019582558760346505,0.0007528176065534353
163,0.0018839250845122631,0.0012547374935820699
164,0.0018978506139750938,0.0010439223842695355
165,0.0018619565588622825,0.0006391227361746132
166,0.001892438484588735,0.0005777734913863242
167,0.0018510157548620205,0.000669353932607919
168,0.0018356532751721932,0.0007196821388788521
169,0.0018292844752428208,0.0007925778045319021
170,0.0018349397091797493,0.0007642919081263244
171,0.0018512614215202023,0.0005010440363548696
172,0.0018003864512554043,0.0005296061863191426
173,0.0018140201600677659,0.0011113890213891864
174,0.001805517764320646,0.000802478170953691
175,0.0017062259057483147,0.0008302325149998069
176,0.0017956244094835352,0.0008448006119579077
177,0.001782327011288169,0.0017634490504860878
178,0.0017685511662101077,0.0010692889336496592
179,0.001679599138672443,0.0005262488848529756
180,0.0017017907740683352,0.0008635895792394876
181,0.0017007200941524967,0.0009405886521562934
182,0.0016979994695371994,0.0015679241623729467
183,0.0016689592790520094,0.000630535592790693
184,0.001640928570952122,0.0007316096452996135
185,0.001711660390467433,0.0006667586858384311
186,0.00166784051970531,0.0005526893073692918
187,0.0017048659323019384,0.0006998378084972501
188,0.0015937000492307397,0.0009923761244863272
189,0.0016262451157271986,0.0010397230507805943
190,0.0016120532259213838,0.0005953678046353161
191,0.001591979806467102,0.0012687209527939558
192,0.0016595467974762957,0.0008497557719238102
193,0.0015933300249500603,0.0007587714353576303
194,0.001634817693414335,0.0008074771612882614
195,0.0016270661828499838,0.0005466736620292068
196,0.0016110852945373923,0.0013802165631204844
197,0.0016006854478376187,0.0013204128481447697
198,0.0016207424062430367,0.0005682653281837702
199,0.0016237028367645035,0.000651978887617588
200,0.0015461998650040936,0.0008154523093253374
201,0.0015293523108663536,0.000861313019413501
202,0.001536605884322975,0.0005582910380326211
203,0.0016399681158193004,0.0008359734201803803
204,0.0015485123447800562,0.001319766161032021
205,0.0015325640427610958,0.0014496758813038468
206,0.0015395706393412404,0.0014950815821066499
207,0.0015317032743255457,0.0008873065235093236
208,0.0015313027822771647,0.0005031815962865949
209,0.0015057121844039845,0.0004519432259257883
210,0.0014885437465961921,0.0006318628438748419
211,0.0014482618889159191,0.00042299318010918796
212,0.00147057092156946,0.00044824022916145623
213,0.0014235042909543812,0.0006908060749992728
214,0.0014512609997989394,0.0007482767105102539
215,0.0014625462290833629,0.0004119421064388007
216,0.0014311323488688638,0.000495916057843715
217,0.001441380039481318,0.00046300195390358567
218,0.0014352315510597923,0.00042988799395971
219,0.0014062331090791895,0.0004684068844653666
220,0.0013800671701379688,0.001115479157306254
221,0.0014259102256897187,0.0006298381485976279
222,0.0013731540440942388,0.0006018054555170238
223,0.001382368230730646,0.0006306564901024103
224,0.0014090820074624142,0.002061231527477503
225,0.0014237080151956682,0.00048082962166517973
226,0.001373927957285545,0.0011910038301721215
227,0.0013698221375216956,0.0005872530746273696
228,0.001315693707190215,0.0004332982935011387
229,0.001327564015958525,0.0004181719268672168
230,0.001339336671633937,0.0004271616053301841
231,0.0013457302667166402,0.00041984906420111656
232,0.0013309272499960779,0.0006784324650652707
233,0.0013355034695244881,0.000623305095359683
234,0.0013320582877381045,0.0007116988417692482
235,0.0012931147923269132,0.0005945878801867366
236,0.0013179489866690264,0.0006179268821142614
237,0.0013501615936682716,0.0009425717871636152
238,0.0013465272483391445,0.000659481855109334
239,0.0013024412216280912,0.001129599753767252
240,0.0013591537102897741,0.0005124701419845223
241,0.0013305639233572152,0.00048433017218485475
242,0.0012976282281842255,0.0006025574984960258
243,0.0012606813184328442,0.0006325026042759418
244,0.0012885369370637517,0.0005528967594727874
245,0.0012838525320343105,0.0005760721978731453
246,0.0012458591581613024,0.0007453514845110476
247,0.0012659232398839035,0.0017832971643656492
248,0.0012894769980664946,0.0005390255246311426
249,0.0012168853602221872,0.0011522993445396423
250,0.0012590693885525717,0.0005659274756908417
251,0.0012595453476218841,0.0004929593414999545
252,0.0012591388484652544,0.0007405438227578998
253,0.0012469295972396075,0.0005882054683752358
254,0.0012537050291429235,0.000499773770570755
255,0.0012455561460628982,0.0008635253761895001
256,0.0012101089611836631,0.0008278748136945069
257,0.0011785313687079576,0.0010460367193445563
258,0.0012010787835941743,0.0005768791888840497
259,0.0012044830822023646,0.000557568040676415
260,0.0012131397414016148,0.0006128225941210985
261,0.0012057098694842133,0.0006109313108026981
262,0.0011754140235319043,0.0005096226814202964
263,0.0012057418179926946,0.0007039339980110526
264,0.0011743138132367646,0.001053830492310226
265,0.001179610260101536,0.0006259308429434896
266,0.0011883259745273567,0.0004967833519913256
267,0.001196921842800482,0.0005963871954008937
268,0.001197661082180727,0.0004391260154079646
269,0.0011673210719239282,0.0007910742424428463
270,0.0011570107306032695,0.00044363713823258877
271,0.0011493500855702032,0.0006764730787836015
272,0.0011280237845265125,0.0005634605186060071
273,0.0011281338472306736,0.0008482678676955402
274,0.001122259798055191,0.0006962216575630009
275,0.0010997406877177446,0.0004268231277819723
276,0.0010992740889449837,0.0007861804915592074
277,0.0011127230623642255,0.0019286570604890585
278,0.001116632959799994,0.0005777654587291181
279,0.0011099129658046429,0.0006267642020247877
280,0.0011299425360376714,0.00045233292621560395
281,0.0010776862728911429,0.0005973165389150381
282,0.0011116035873957038,0.0003749194147530943
283,0.0010972460051520995,0.0004817730514332652
284,0.0010731952477839712,0.0005770210991613567
285,0.0010992837912085101,0.000467736623249948
286,0.001114771180705056,0.0018156168516725302
287,0.001071768854276936,0.0003930394886992872
288,0.001039091752764038,0.0014933138154447079
289,0.0011181344982568934,0.00048078488907776773
290,0.0011144808183760756,0.001937279710546136
291,0.0011115990259435002,0.0006766756996512413
292,0.0011216955408516055,0.0019785298500210047
293,0.001073105192404332,0.001182703534141183
294,0.0010794392520411965,0.0005825094995088875
295,0.0010352009914546783,0.0012597608147189021
296,0.001079672725516767,0.0010663601569831371
297,0.0010295250330185546,0.00035471757291816175
298,0.0010273848672324839,0.0005304815131239593
299,0.001044054736455855,0.0005618978757411242
300,0.001009671526329018,0.00040428273496218026
